CT	2014	4	389.95
CT	2015	1	393.89
CT	2015	2	395.11
CT	2015	3	394.11
CT	2015	4	393.77
CT	2016	1	393.99
CT	2016	2	395.69
DC	1975	1	45.29
DC	1975	2	47.42
DC	1975	3	47.49
DC	1975	4	54.01
DC	1976	1	50.43
DC	1976	2	52.67
DC	1976	3	58.38
DC	1976	4	57.92
DC	1977	1	59.7
DC	1977	2	63.5
DC	1977	3	66.23
DC	1977	4	71.53
DC	1978	1	68.48
DC	1978	2	76.67
DC	1978	3	81.48
DC	1978	4	79.28
DC	1979	1	88.91
DC	1979	2	88.73
DC	1979	3	91.56
DC	1979	4	98.47
DC	1980	1	100
DC	1980	2	96.45
DC	1980	3	98.88
DC	1980	4	101.36
DC	1981	1	94.34
DC	1981	2	105.64
DC	1981	3	96.84
DC	1981	4	104.09
DC	1982	1	90.14
DC	1982	2	103.54
DC	1982	3	93.56
DC	1982	4	99.67
DC	1983	1	94.28
DC	1983	2	97.26
DC	1983	3	101.56
DC	1983	4	100.77
DC	1984	1	101.06
DC	1984	2	103.73
DC	1984	3	105.95
DC	1984	4	108.01
DC	1985	1	107.58
DC	1985	2	111.1
DC	1985	3	112.02
DC	1985	4	114.26
DC	1986	1	114.49
DC	1986	2	119.72
DC	1986	3	123.17
DC	1986	4	127.95
DC	1987	1	132.85
DC	1987	2	135.72
DC	1987	3	140.18
DC	1987	4	145.67
DC	1988	1	154.25
DC	1988	2	161.67
DC	1988	3	165.26
DC	1988	4	170.37
DC	1989	1	180.29
DC	1989	2	181.38
DC	1989	3	183.39
DC	1989	4	187.03
DC	1990	1	193.03
DC	1990	2	192.11
DC	1990	3	187.09
DC	1990	4	188.51
DC	1991	1	190.29
DC	1991	2	192.03
DC	1991	3	190.01
DC	1991	4	193.27
DC	1992	1	196.28
DC	1992	2	196.27
DC	1992	3	195.86
DC	1992	4	194.42
DC	1993	1	193.37
DC	1993	2	193.91
DC	1993	3	194.5
DC	1993	4	194.9
DC	1994	1	196.34
DC	1994	2	188.84
DC	1994	3	188.95
DC	1994	4	181.93
DC	1995	1	185.07
DC	1995	2	183.7
DC	1995	3	188.33
DC	1995	4	192.11
DC	1996	1	194.42
DC	1996	2	190.46
DC	1996	3	188.24
DC	1996	4	188.99
DC	1997	1	189.62
DC	1997	2	190.99
DC	1997	3	189.75
DC	1997	4	189.78
DC	1998	1	197.23
DC	1998	2	198.56
DC	1998	3	200.33
DC	1998	4	205.97
DC	1999	1	208.13
DC	1999	2	212.54
DC	1999	3	218.86
DC	1999	4	225.16
DC	2000	1	234.97
DC	2000	2	243.69
DC	2000	3	251.44
DC	2000	4	256.35
DC	2001	1	266.8
DC	2001	2	279.13
DC	2001	3	290.77
DC	2001	4	299.41
DC	2002	1	309.07
DC	2002	2	320.33
DC	2002	3	334.98
DC	2002	4	344.98
DC	2003	1	352.68
DC	2003	2	359.61
DC	2003	3	370.88
DC	2003	4	390.79
DC	2004	1	406.02
DC	2004	2	425.58
DC	2004	3	455.86
DC	2004	4	480.24
DC	2005	1	501.53
DC	2005	2	530.92
DC	2005	3	562.61
DC	2005	4	591.29
DC	2006	1	599.54
DC	2006	2	607.48
DC	2006	3	613.78
DC	2006	4	623.69
DC	2007	1	628.87
DC	2007	2	628.49
DC	2007	3	629.64
DC	2007	4	622.08
DC	2008	1	609.06
DC	2008	2	593.34
DC	2008	3	580.03
DC	2008	4	573.38
DC	2009	1	574.91
DC	2009	2	558.03
DC	2009	3	552.59
DC	2009	4	559.92
DC	2010	1	553.9
DC	2010	2	556.35
DC	2010	3	564.42
DC	2010	4	563.89
DC	2011	1	556.88
DC	2011	2	564.66
DC	2011	3	565.94
DC	2011	4	571.93
DC	2012	1	575.66
DC	2012	2	579.08
DC	2012	3	588.1
DC	2012	4	598.81
DC	2013	1	609.91
DC	2013	2	628.79
DC	2013	3	656.13
DC	2013	4	660.24
DC	2014	1	675.81
DC	2014	2	693.16
DC	2014	3	699.86
DC	2014	4	718.06
DC	2015	1	718.77
DC	2015	2	730.95
DC	2015	3	758.21
DC	2015	4	773.97
DC	2016	1	780.98
DC	2016	2	791.71
DE	1975	1	77.83
DE	1975	2	89.13
DE	1975	3	116.01
DE	1975	4	75.62
DE	1976	1	81.13
DE	1976	2	86.62
DE	1976	3	80.69
DE	1976	4	84.83
DE	1977	1	80.6
DE	1977	2	77.99
DE	1977	3	85.16
DE	1977	4	83
DE	1978	1	83.14
DE	1978	2	91.02
DE	1978	3	85.16
DE	1978	4	83.63
DE	1979	1	87.24
DE	1979	2	87.14
DE	1979	3	94.43
DE	1979	4	96.18
DE	1980	1	100
DE	1980	2	108.55
DE	1980	3	110.11
DE	1980	4	107.55
DE	1981	1	109.49
DE	1981	2	103.66
DE	1981	3	117.93
DE	1981	4	106.63
DE	1982	1	102.18
DE	1982	2	118.7
DE	1982	3	113.81
DE	1982	4	117
DE	1983	1	117.29
DE	1983	2	119.64
DE	1983	3	122.83
DE	1983	4	128.3
DE	1984	1	125.72
DE	1984	2	129.01
DE	1984	3	132.35
DE	1984	4	134.3
DE	1985	1	137.23
DE	1985	2	141.27
DE	1985	3	144.03
DE	1985	4	146.45
DE	1986	1	151.85
DE	1986	2	155.24
DE	1986	3	160
DE	1986	4	165.65
DE	1987	1	171.89
DE	1987	2	176.07
DE	1987	3	183.54
DE	1987	4	188.49
DE	1988	1	191.12
DE	1988	2	196.72
DE	1988	3	202.22
DE	1988	4	207.74
DE	1989	1	210.86
DE	1989	2	217.54
DE	1989	3	223.08
DE	1989	4	224.57
DE	1990	1	227.49
DE	1990	2	226.7
DE	1990	3	224.78
DE	1990	4	224.82
DE	1991	1	228.55
DE	1991	2	229.23
DE	1991	3	229.34
DE	1991	4	232.34
DE	1992	1	232.55
DE	1992	2	231.04
DE	1992	3	232.05
DE	1992	4	234.03
DE	1993	1	232.82
DE	1993	2	233.83
DE	1993	3	233.25
DE	1993	4	234.07
DE	1994	1	233.31
DE	1994	2	230.81
DE	1994	3	228.59
DE	1994	4	227.17
DE	1995	1	227.7
DE	1995	2	228.8
DE	1995	3	232.39
DE	1995	4	232.46
DE	1996	1	235.14
DE	1996	2	232.99
DE	1996	3	233.55
DE	1996	4	235.99
DE	1997	1	235.57
DE	1997	2	235.8
DE	1997	3	237.92
DE	1997	4	240.38
DE	1998	1	243.8
DE	1998	2	244.36
DE	1998	3	245.57
DE	1998	4	247.08
DE	1999	1	250.91
DE	1999	2	252.78
DE	1999	3	256.65
DE	1999	4	258.05
DE	2000	1	262.3
DE	2000	2	266.88
DE	2000	3	272.08
DE	2000	4	275.63
DE	2001	1	281.59
DE	2001	2	286.16
DE	2001	3	291.68
DE	2001	4	295.87
DE	2002	1	301.12
DE	2002	2	308.83
DE	2002	3	316.61
DE	2002	4	321.68
DE	2003	1	326.34
DE	2003	2	333.36
DE	2003	3	340.9
DE	2003	4	353.8
DE	2004	1	365.05
DE	2004	2	373.43
DE	2004	3	395.34
DE	2004	4	407.57
DE	2005	1	418.89
DE	2005	2	436.88
DE	2005	3	456.1
DE	2005	4	465.93
DE	2006	1	475.55
DE	2006	2	484.5
DE	2006	3	488.89
DE	2006	4	497.81
DE	2007	1	498.05
DE	2007	2	502.18
DE	2007	3	497.05
DE	2007	4	497.61
DE	2008	1	494.3
DE	2008	2	487.47
DE	2008	3	476.29
DE	2008	4	471.15
DE	2009	1	473.82
DE	2009	2	459.38
DE	2009	3	447.92
DE	2009	4	444.35
DE	2010	1	440.74
DE	2010	2	437.47
DE	2010	3	436.95
DE	2010	4	433.28
DE	2011	1	422.38
DE	2011	2	410.7
DE	2011	3	406.22
DE	2011	4	411.86
DE	2012	1	408.77
DE	2012	2	400.26
DE	2012	3	403.33
DE	2012	4	405.75
DE	2013	1	406.11
DE	2013	2	406.35
DE	2013	3	409.11
DE	2013	4	410.76
DE	2014	1	411.19
DE	2014	2	414.78
DE	2014	3	420.42
DE	2014	4	420
DE	2015	1	427.01
DE	2015	2	425.82
DE	2015	3	430.41
DE	2015	4	434.26
DE	2016	1	433.68
DE	2016	2	437.6
FL	1975	1	66.34
FL	1975	2	84.21
FL	1975	3	67.46
FL	1975	4	68.7
FL	1976	1	68.49
FL	1976	2	76.69
FL	1976	3	69.48
FL	1976	4	71.08
FL	1977	1	71.66
FL	1977	2	79.78
FL	1977	3	72.73
FL	1977	4	75.39
FL	1978	1	79.06
FL	1978	2	83.88
FL	1978	3	83.58
FL	1978	4	85.13
FL	1979	1	89.88
FL	1979	2	92.46
FL	1979	3	93.9
FL	1979	4	98.07
FL	1980	1	100
FL	1980	2	99.92
FL	1980	3	106.17
FL	1980	4	109.01
FL	1981	1	110.82
FL	1981	2	112.9
FL	1981	3	108.76
FL	1981	4	114.55
FL	1982	1	119.14
FL	1982	2	120.26
FL	1982	3	122.47
FL	1982	4	122.83
FL	1983	1	123.31
FL	1983	2	125.2
FL	1983	3	125.06
FL	1983	4	125.37
FL	1984	1	126.4
FL	1984	2	127.37
FL	1984	3	128.49
FL	1984	4	127.12
FL	1985	1	128.38
FL	1985	2	128.98
FL	1985	3	128.88
FL	1985	4	130.57
FL	1986	1	131.97
FL	1986	2	135.4
FL	1986	3	136.19
FL	1986	4	136.34
FL	1987	1	137.2
FL	1987	2	139.14
FL	1987	3	139.3
FL	1987	4	140.23
FL	1988	1	141.7
FL	1988	2	144.65
FL	1988	3	145.83
FL	1988	4	146.96
FL	1989	1	148.12
FL	1989	2	149.16
FL	1989	3	151.61
FL	1989	4	152.76
FL	1990	1	153.44
FL	1990	2	152.97
FL	1990	3	153.76
FL	1990	4	153.21
FL	1991	1	155
FL	1991	2	155.52
FL	1991	3	155.24
FL	1991	4	157.9
FL	1992	1	159.86
FL	1992	2	158.43
FL	1992	3	161.1
FL	1992	4	161.24
FL	1993	1	161.4
FL	1993	2	163.17
FL	1993	3	164.42
FL	1993	4	166.09
FL	1994	1	165.89
FL	1994	2	164.76
FL	1994	3	164.99
FL	1994	4	164.88
FL	1995	1	165.54
FL	1995	2	167.57
FL	1995	3	170.86
FL	1995	4	172.24
FL	1996	1	174.09
FL	1996	2	173.15
FL	1996	3	173.52
FL	1996	4	174.36
FL	1997	1	176.63
FL	1997	2	176.41
FL	1997	3	178.86
FL	1997	4	181.94
FL	1998	1	185.56
FL	1998	2	185.41
FL	1998	3	187.71
FL	1998	4	190.58
FL	1999	1	191.8
FL	1999	2	193.24
FL	1999	3	195.6
FL	1999	4	197.98
FL	2000	1	201.89
FL	2000	2	205.44
FL	2000	3	209.76
FL	2000	4	214.21
FL	2001	1	220.33
FL	2001	2	225.88
FL	2001	3	231.05
FL	2001	4	236.65
FL	2002	1	241.41
FL	2002	2	248.71
FL	2002	3	255.73
FL	2002	4	261.57
FL	2003	1	267.12
FL	2003	2	273.55
FL	2003	3	280.11
FL	2003	4	293.07
FL	2004	1	301.94
FL	2004	2	316
FL	2004	3	335.7
FL	2004	4	350.94
FL	2005	1	369.84
FL	2005	2	397.18
FL	2005	3	424.5
FL	2005	4	446.71
FL	2006	1	464.36
FL	2006	2	474.04
FL	2006	3	477.92
FL	2006	4	481.22
FL	2007	1	478.18
FL	2007	2	471.9
FL	2007	3	454.88
FL	2007	4	443.49
FL	2008	1	425.99
FL	2008	2	396.75
FL	2008	3	365.03
FL	2008	4	346.76
FL	2009	1	352.71
FL	2009	2	334.22
FL	2009	3	314.79
FL	2009	4	307.21
FL	2010	1	301.03
FL	2010	2	292.56
FL	2010	3	296.21
FL	2010	4	290.56
FL	2011	1	276.93
FL	2011	2	268.57
FL	2011	3	271.4
FL	2011	4	274.03
FL	2012	1	268.51
FL	2012	2	266.61
FL	2012	3	273.24
FL	2012	4	277.09
FL	2013	1	280.84
FL	2013	2	290.16
FL	2013	3	297.43
FL	2013	4	305.32
FL	2014	1	310.14
FL	2014	2	318.58
FL	2014	3	325.93
FL	2014	4	332.49
FL	2015	1	339.16
FL	2015	2	349.25
FL	2015	3	358.58
FL	2015	4	365.06
FL	2016	1	372.98
FL	2016	2	382.78
GA	1975	1	74.22
GA	1975	2	71.97
GA	1975	3	74.56
GA	1975	4	73.35
GA	1976	1	71.77
GA	1976	2	73.1
GA	1976	3	79.35
GA	1976	4	78.48
GA	1977	1	76.68
GA	1977	2	76.15
GA	1977	3	78.85
GA	1977	4	78.27
GA	1978	1	84.47
GA	1978	2	81.26
GA	1978	3	85.31
GA	1978	4	86.09
GA	1979	1	87.67
GA	1979	2	91
GA	1979	3	91.9
GA	1979	4	95.79
GA	1980	1	100
GA	1980	2	100.27
GA	1980	3	102
GA	1980	4	102.61
GA	1981	1	107.22
GA	1981	2	107.83
GA	1981	3	108.47
GA	1981	4	112.48
GA	1982	1	113.37
GA	1982	2	115.25
GA	1982	3	114.06
GA	1982	4	116.38
GA	1983	1	117.61
GA	1983	2	118.34
GA	1983	3	120.9
GA	1983	4	120.75
GA	1984	1	124.39
GA	1984	2	126.43
GA	1984	3	124.79
GA	1984	4	128.99
GA	1985	1	131.46
GA	1985	2	129.23
GA	1985	3	134.93
GA	1985	4	137.72
GA	1986	1	139.95
GA	1986	2	141.72
GA	1986	3	143.56
GA	1986	4	145.9
GA	1987	1	148.24
GA	1987	2	150.02
GA	1987	3	151.58
GA	1987	4	152.36
GA	1988	1	154.4
GA	1988	2	156.38
GA	1988	3	156.66
GA	1988	4	156.45
GA	1989	1	157.55
GA	1989	2	158.15
GA	1989	3	160.15
GA	1989	4	161.36
GA	1990	1	160.81
GA	1990	2	159.39
GA	1990	3	160.38
GA	1990	4	159.34
GA	1991	1	160.98
GA	1991	2	161.56
GA	1991	3	161.05
GA	1991	4	162.86
GA	1992	1	163.87
GA	1992	2	164.13
GA	1992	3	167.44
GA	1992	4	167.76
GA	1993	1	168.12
GA	1993	2	170
GA	1993	3	171.11
GA	1993	4	172.42
GA	1994	1	172.98
GA	1994	2	173.96
GA	1994	3	174.55
GA	1994	4	175.31
GA	1995	1	176.23
GA	1995	2	179.6
GA	1995	3	182.05
GA	1995	4	184.74
GA	1996	1	187.03
GA	1996	2	187.92
GA	1996	3	189.73
GA	1996	4	191.17
GA	1997	1	193.36
GA	1997	2	195.65
GA	1997	3	198.96
GA	1997	4	201.76
GA	1998	1	205.38
GA	1998	2	207.27
GA	1998	3	211.04
GA	1998	4	214.23
GA	1999	1	217.15
GA	1999	2	220.48
GA	1999	3	224.4
GA	1999	4	227.07
GA	2000	1	229.99
GA	2000	2	233.7
GA	2000	3	237.57
GA	2000	4	241.43
GA	2001	1	248.15
GA	2001	2	251.23
GA	2001	3	254.47
GA	2001	4	257.8
GA	2002	1	260.02
GA	2002	2	261.93
GA	2002	3	266.25
GA	2002	4	269.4
GA	2003	1	271.53
GA	2003	2	273.28
GA	2003	3	274.95
GA	2003	4	278.35
GA	2004	1	282.18
GA	2004	2	284.05
GA	2004	3	288
GA	2004	4	292.49
GA	2005	1	296.31
GA	2005	2	300.28
GA	2005	3	305.31
GA	2005	4	309.23
GA	2006	1	312.3
GA	2006	2	314.27
GA	2006	3	316.9
GA	2006	4	322.65
GA	2007	1	325.34
GA	2007	2	326.43
GA	2007	3	324.5
GA	2007	4	326.72
GA	2008	1	327.3
GA	2008	2	322.25
GA	2008	3	313.69
GA	2008	4	312.66
GA	2009	1	319.16
GA	2009	2	309.39
GA	2009	3	296.55
GA	2009	4	292.6
GA	2010	1	286.79
GA	2010	2	280.5
GA	2010	3	283.56
GA	2010	4	279.59
GA	2011	1	269.06
GA	2011	2	257.76
GA	2011	3	259.63
GA	2011	4	259.49
GA	2012	1	252.98
GA	2012	2	249.1
GA	2012	3	252.15
GA	2012	4	255.31
GA	2013	1	255.54
GA	2013	2	261.68
GA	2013	3	265.03
GA	2013	4	268.7
GA	2014	1	272.79
GA	2014	2	280.18
GA	2014	3	285.52
GA	2014	4	287.27
GA	2015	1	291.33
GA	2015	2	299.98
GA	2015	3	304.76
GA	2015	4	305.94
GA	2016	1	309.37
GA	2016	2	318.59
HI	1975	1	56.2
HI	1975	2	53.5
HI	1975	3	54.27
HI	1975	4	57.6
HI	1976	1	54.37
HI	1976	2	56.32
HI	1976	3	54.33
HI	1976	4	55.72
HI	1977	1	56.22
HI	1977	2	59.25
HI	1977	3	60.72
HI	1977	4	62.29
HI	1978	1	64.2
HI	1978	2	65.14
HI	1978	3	66.43
HI	1978	4	74.59
HI	1979	1	73.45
HI	1979	2	81.36
HI	1979	3	88.74
HI	1979	4	92.95
HI	1980	1	100
HI	1980	2	100.37
HI	1980	3	100.73
HI	1980	4	106.86
HI	1981	1	101.71
HI	1981	2	97.73
HI	1981	3	86.53
HI	1981	4	49.75
HI	1982	1	112.2
HI	1982	2	103.42
HI	1982	3	100.34
HI	1982	4	86.08
HI	1983	1	101.59
HI	1983	2	105.77
HI	1983	3	111.85
HI	1983	4	105.59
HI	1984	1	108.66
HI	1984	2	113.08
HI	1984	3	109.94
HI	1984	4	109.09
HI	1985	1	114.45
HI	1985	2	112.63
HI	1985	3	116.52
HI	1985	4	117.31
HI	1986	1	119.81
HI	1986	2	119.52
HI	1986	3	120.78
HI	1986	4	123.26
HI	1987	1	127.37
HI	1987	2	130.34
HI	1987	3	132.32
HI	1987	4	135.02
HI	1988	1	143.75
HI	1988	2	151.16
HI	1988	3	154.98
HI	1988	4	165.93
HI	1989	1	178.03
HI	1989	2	182.98
HI	1989	3	195.61
HI	1989	4	202.45
HI	1990	1	217.13
HI	1990	2	230.02
HI	1990	3	240.87
HI	1990	4	250.7
HI	1991	1	256.27
HI	1991	2	258.64
HI	1991	3	259
HI	1991	4	262.75
HI	1992	1	262.01
HI	1992	2	261.31
HI	1992	3	263.58
HI	1992	4	264.24
HI	1993	1	263.46
HI	1993	2	264.85
HI	1993	3	263.6
HI	1993	4	265.04
HI	1994	1	266.16
HI	1994	2	262.63
HI	1994	3	265.45
HI	1994	4	258.65
HI	1995	1	256.82
HI	1995	2	259.56
HI	1995	3	260.94
HI	1995	4	261.5
HI	1996	1	256.03
HI	1996	2	250.85
HI	1996	3	243.26
HI	1996	4	238.15
HI	1997	1	235.31
HI	1997	2	230.02
HI	1997	3	230.62
HI	1997	4	228.43
HI	1998	1	229.72
HI	1998	2	229.79
HI	1998	3	231.57
HI	1998	4	230.21
HI	1999	1	229.16
HI	1999	2	227.18
HI	1999	3	223.29
HI	1999	4	223.16
HI	2000	1	229.08
HI	2000	2	229.2
HI	2000	3	232.1
HI	2000	4	237.86
HI	2001	1	245.52
HI	2001	2	249.28
HI	2001	3	253.71
HI	2001	4	257.41
HI	2002	1	261.41
HI	2002	2	267.22
HI	2002	3	275.53
HI	2002	4	278.99
HI	2003	1	286.86
HI	2003	2	293.67
HI	2003	3	302.2
HI	2003	4	319.29
HI	2004	1	334.52
HI	2004	2	353.51
HI	2004	3	387.22
HI	2004	4	401.53
HI	2005	1	420.19
HI	2005	2	444.37
HI	2005	3	472.95
HI	2005	4	498.23
HI	2006	1	517.32
HI	2006	2	521.58
HI	2006	3	531.39
HI	2006	4	529.95
HI	2007	1	536.36
HI	2007	2	537.62
HI	2007	3	534.92
HI	2007	4	532.92
HI	2008	1	526.89
HI	2008	2	517.09
HI	2008	3	502.41
HI	2008	4	492.95
HI	2009	1	489.85
HI	2009	2	469.46
HI	2009	3	455.88
HI	2009	4	449.69
HI	2010	1	448.9
HI	2010	2	446.65
HI	2010	3	448.44
HI	2010	4	449.12
HI	2011	1	440.18
HI	2011	2	440.89
HI	2011	3	443.44
HI	2011	4	443.07
HI	2012	1	444.86
HI	2012	2	442.25
HI	2012	3	449.32
HI	2012	4	453.34
HI	2013	1	457.67
HI	2013	2	465.45
HI	2013	3	477.51
HI	2013	4	488.29
HI	2014	1	494.47
HI	2014	2	500.92
HI	2014	3	512.74
HI	2014	4	522.27
HI	2015	1	530.93
HI	2015	2	538.57
HI	2015	3	545.6
HI	2015	4	553.79
HI	2016	1	567.75
HI	2016	2	572.75
IA	1975	1	58.01
IA	1975	2	64.37
IA	1975	3	63.79
IA	1975	4	65.96
IA	1976	1	67.32
IA	1976	2	69.54
IA	1976	3	73.56
IA	1976	4	72.11
IA	1977	1	75.72
IA	1977	2	77.79
IA	1977	3	79.86
IA	1977	4	82.96
IA	1978	1	85.75
IA	1978	2	89.99
IA	1978	3	90.41
IA	1978	4	95.12
IA	1979	1	95.96
IA	1979	2	98.98
IA	1979	3	102.04
IA	1979	4	101.52
IA	1980	1	100
IA	1980	2	100.6
IA	1980	3	101.16
IA	1980	4	97.41
IA	1981	1	94.52
IA	1981	2	92.26
IA	1981	3	87.55
IA	1981	4	102.41
IA	1982	1	93.76
IA	1982	2	96.09
IA	1982	3	89.71
IA	1982	4	94.12
IA	1983	1	97.45
IA	1983	2	98.93
IA	1983	3	98.95
IA	1983	4	98.05
IA	1984	1	98.4
IA	1984	2	100.28
IA	1984	3	98.96
IA	1984	4	100.6
IA	1985	1	101.15
IA	1985	2	101.22
IA	1985	3	102.78
IA	1985	4	101.78
IA	1986	1	102.91
IA	1986	2	103.5
IA	1986	3	103.85
IA	1986	4	103.65
IA	1987	1	105.09
IA	1987	2	105.07
IA	1987	3	105.16
IA	1987	4	102.02
IA	1988	1	104.29
IA	1988	2	106.03
IA	1988	3	108.18
IA	1988	4	107.76
IA	1989	1	109.58
IA	1989	2	110.85
IA	1989	3	112.84
IA	1989	4	113.79
IA	1990	1	115.38
IA	1990	2	116.78
IA	1990	3	118.43
IA	1990	4	119.34
IA	1991	1	120.95
IA	1991	2	122.26
IA	1991	3	123.35
IA	1991	4	125.23
IA	1992	1	125.64
IA	1992	2	127.69
IA	1992	3	129.33
IA	1992	4	130.49
IA	1993	1	131.63
IA	1993	2	133.55
IA	1993	3	136.25
IA	1993	4	137.8
IA	1994	1	140.4
IA	1994	2	144.02
IA	1994	3	146.76
IA	1994	4	146.89
IA	1995	1	148.46
IA	1995	2	151.8
IA	1995	3	153.93
IA	1995	4	155.35
IA	1996	1	157.4
IA	1996	2	158.84
IA	1996	3	160.22
IA	1996	4	161.26
IA	1997	1	162.86
IA	1997	2	164.69
IA	1997	3	167.1
IA	1997	4	168.58
IA	1998	1	170.74
IA	1998	2	172.89
IA	1998	3	174.76
IA	1998	4	176.98
IA	1999	1	178.54
IA	1999	2	181.14
IA	1999	3	182.27
IA	1999	4	183.43
IA	2000	1	185.32
IA	2000	2	187.81
IA	2000	3	190.34
IA	2000	4	191.73
IA	2001	1	195.8
IA	2001	2	197.9
IA	2001	3	199.3
IA	2001	4	201.7
IA	2002	1	203.47
IA	2002	2	204.46
IA	2002	3	207.03
IA	2002	4	208.78
IA	2003	1	210.1
IA	2003	2	211.7
IA	2003	3	214.28
IA	2003	4	217.63
IA	2004	1	219.27
IA	2004	2	221.67
IA	2004	3	224.7
IA	2004	4	227.24
IA	2005	1	229.79
IA	2005	2	232.65
IA	2005	3	236.34
IA	2005	4	238.09
IA	2006	1	238.19
IA	2006	2	239.64
IA	2006	3	241.08
IA	2006	4	243
IA	2007	1	243.87
IA	2007	2	245.92
IA	2007	3	245.84
IA	2007	4	247.29
IA	2008	1	248.63
IA	2008	2	247.35
IA	2008	3	245.38
IA	2008	4	246.49
IA	2009	1	248.83
IA	2009	2	247.28
IA	2009	3	245.75
IA	2009	4	245.21
IA	2010	1	243.43
IA	2010	2	244.2
IA	2010	3	246.39
IA	2010	4	246.43
IA	2011	1	244.18
IA	2011	2	242.72
IA	2011	3	245.05
IA	2011	4	246.09
IA	2012	1	246.14
IA	2012	2	246.02
IA	2012	3	247.86
IA	2012	4	248.9
IA	2013	1	249.5
IA	2013	2	251.2
IA	2013	3	252.39
IA	2013	4	253
IA	2014	1	253.07
IA	2014	2	256.11
IA	2014	3	259.1
IA	2014	4	260.17
IA	2015	1	261.23
IA	2015	2	265
IA	2015	3	267.86
IA	2015	4	270.3
IA	2016	1	270.89
IA	2016	2	273.91
ID	1975	1	68.19
ID	1975	2	64.35
ID	1975	3	61.91
ID	1975	4	61.12
ID	1976	1	64.07
ID	1976	2	68.77
ID	1976	3	67.62
ID	1976	4	68.4
ID	1977	1	72.49
ID	1977	2	72.98
ID	1977	3	77.79
ID	1977	4	82.96
ID	1978	1	87.12
ID	1978	2	88.3
ID	1978	3	90.8
ID	1978	4	89.13
ID	1979	1	95.44
ID	1979	2	92.77
ID	1979	3	96.46
ID	1979	4	99.27
ID	1980	1	100
ID	1980	2	98.71
ID	1980	3	104.49
ID	1980	4	99.55
ID	1981	1	109.62
ID	1981	2	100.44
ID	1981	3	99.74
ID	1981	4	116.14
ID	1982	1	97.64
ID	1982	2	107.57
ID	1982	3	103.03
ID	1982	4	108.73
ID	1983	1	109.77
ID	1983	2	105.51
ID	1983	3	104.52
ID	1983	4	106.1
ID	1984	1	108.35
ID	1984	2	106.9
ID	1984	3	109.16
ID	1984	4	111.63
ID	1985	1	106.95
ID	1985	2	112.47
ID	1985	3	113.38
ID	1985	4	110.69
ID	1986	1	112.74
ID	1986	2	111.77
ID	1986	3	112.8
ID	1986	4	113.26
ID	1987	1	114.3
ID	1987	2	112.45
ID	1987	3	108.76
ID	1987	4	108.64
ID	1988	1	111.93
ID	1988	2	112.09
ID	1988	3	110.04
ID	1988	4	109.95
ID	1989	1	114.09
ID	1989	2	114.19
ID	1989	3	115.83
ID	1989	4	116.95
ID	1990	1	118.99
ID	1990	2	123.33
ID	1990	3	126.06
ID	1990	4	125.22
ID	1991	1	128.3
ID	1991	2	128.72
ID	1991	3	131.87
ID	1991	4	134.87
ID	1992	1	136.28
ID	1992	2	137.69
ID	1992	3	140.73
ID	1992	4	144.58
ID	1993	1	145.9
ID	1993	2	150.5
ID	1993	3	154.64
ID	1993	4	157.68
ID	1994	1	158.49
ID	1994	2	164.65
ID	1994	3	166.41
ID	1994	4	167.79
ID	1995	1	168.01
ID	1995	2	172.42
ID	1995	3	175.59
ID	1995	4	177.11
ID	1996	1	179.77
ID	1996	2	178.21
ID	1996	3	178.8
ID	1996	4	180.11
ID	1997	1	181.78
ID	1997	2	182.35
ID	1997	3	185.16
ID	1997	4	187.42
ID	1998	1	189.46
ID	1998	2	190.27
ID	1998	3	191.25
ID	1998	4	192.49
ID	1999	1	194.49
ID	1999	2	195.39
ID	1999	3	193.7
ID	1999	4	193.67
ID	2000	1	196.18
ID	2000	2	196.19
ID	2000	3	198.06
ID	2000	4	200.31
ID	2001	1	205.17
ID	2001	2	207.49
ID	2001	3	208.66
ID	2001	4	211.12
ID	2002	1	211.47
ID	2002	2	212.52
ID	2002	3	215.82
ID	2002	4	217.9
ID	2003	1	219.98
ID	2003	2	221.75
ID	2003	3	223.73
ID	2003	4	226.85
ID	2004	1	229.43
ID	2004	2	235.35
ID	2004	3	243.28
ID	2004	4	249.53
ID	2005	1	255.74
ID	2005	2	267.04
ID	2005	3	283.14
ID	2005	4	295.95
ID	2006	1	306.87
ID	2006	2	318.24
ID	2006	3	326.92
ID	2006	4	334.99
ID	2007	1	339.8
ID	2007	2	340.21
ID	2007	3	340.63
ID	2007	4	340.91
ID	2008	1	342.2
ID	2008	2	334.23
ID	2008	3	324.45
ID	2008	4	324.75
ID	2009	1	325.9
ID	2009	2	314.64
ID	2009	3	300.48
ID	2009	4	295.28
ID	2010	1	285.79
ID	2010	2	281.1
ID	2010	3	280.54
ID	2010	4	273.41
ID	2011	1	258.9
ID	2011	2	249.17
ID	2011	3	254.38
ID	2011	4	258.76
ID	2012	1	257.04
ID	2012	2	254.44
ID	2012	3	259.63
ID	2012	4	264.29
ID	2013	1	266.77
ID	2013	2	269.7
ID	2013	3	277.19
ID	2013	4	279.79
ID	2014	1	284.18
ID	2014	2	288.21
ID	2014	3	292.49
ID	2014	4	295.08
ID	2015	1	300.6
ID	2015	2	305.81
ID	2015	3	312.29
ID	2015	4	319.76
ID	2016	1	320.43
ID	2016	2	328.04
IL	1975	1	66.36
